,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,0,12
1,PCdoB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,9,0
2,PDT,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,5,2
3,PMDB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,32,2
4,PMN,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,0,2
5,PP,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,15,1
6,PPS,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,1,1
7,PR,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,14,1
8,PRB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,3,0
9,PROS,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,12,0
10,PRP,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,1,0
11,PSB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,14,1
12,PSC,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,7,1
13,PSD,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,17,1
14,PSDB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,0,17
15,PSOL,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,0,2
16,PT,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,53,0
17,PTB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,6,2
18,PTdoB,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,1,1
19,PV,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,2,0
20,Solidaried,5835,602714,2014-04-07 18:02:15.0,2014-04-07 21:35:58.0,1,6
