,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
1,PCdoB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
2,PDT,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
3,PEN,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
4,PHS,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
5,PMDB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
6,PMN,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
7,PP,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
8,PPS,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
9,PR,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
10,PRB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
11,PRP,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
12,PRTB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
13,PSB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
14,PSC,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
15,PSD,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
16,PSDB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
17,PSL,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
18,PSOL,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
19,PT,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
20,PTB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
21,PTdoB,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
22,PV,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
23,S.Part.,5489,580703,2013-06-19 09:30:07.0,2013-06-19 18:27:20.0,,
