,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,30,3
1,PCdoB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,7,0
2,PDT,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,11,4
3,PHS,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,1,1
4,PMDB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,55,8
5,PMN,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,2,0
6,PP,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,24,2
7,PPS,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,8,1
8,PR,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,25,2
9,PRB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,5,1
10,PSB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,18,1
11,PSC,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,9,3
12,PSDB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,29,8
13,PSOL,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,2,1
14,PT,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,49,4
15,PTB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,16,1
16,PTC,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,1,0
17,PTdoB,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,0,0
18,PV,4223,378478,2010-03-10 17:05:25.0,2010-03-10 22:07:30.0,7,1
