,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,3,20
1,PCdoB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,7,0
2,PDT,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,17,2
3,PHS,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,2,0
4,PMDB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,62,2
5,PMN,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,3,0
6,PP,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,25,0
7,PPS,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,0,3
8,PR,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,30,2
9,PRB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,2,0
10,PSB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,16,0
11,PSC,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,6,0
12,PSDB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,1,20
13,PSOL,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,0,3
14,PT,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,60,1
15,PTB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,11,1
16,PTC,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,0,0
17,PTdoB,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,0,0
18,PV,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,7,1
19,S.Part.,2990,354034,2007-10-02 14:00:32.0,2007-10-02 20:00:38.0,0,0
