,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,5,46
1,PCdoB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,12,0
2,PDT,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,23,0
3,PHS,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,2,0
4,PMDB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,69,4
5,PMN,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,5,0
6,PP,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,34,0
7,PPS,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,0,11
8,PR,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,38,0
9,PRB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,3,0
10,PRTB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,1,0
11,PSB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,24,0
12,PSC,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,11,0
13,PSDB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,1,49
14,PSOL,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,0,3
15,PT,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,71,1
16,PTB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,15,1
17,PTC,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,1,0
18,PTdoB,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,1,0
19,PV,3090,368170,2007-11-06 20:00:50.0,2007-11-06 20:53:53.0,12,0
