,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,1,12
1,PCdoB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,9,0
2,PDT,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,16,0
3,PHS,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,2,0
4,PMDB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,63,2
5,PMN,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,3,0
6,PP,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,28,0
7,PPS,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,0,1
8,PR,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,29,1
9,PRB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,2,0
10,PRTB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,1,0
11,PSB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,24,1
12,PSC,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,7,0
13,PSDB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,0,9
14,PSOL,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,3,0
15,PT,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,64,1
16,PTB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,15,1
17,PTC,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,0,0
18,PTdoB,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,0,0
19,PV,3218,382081,2008-03-26 20:05:33.0,2008-03-26 23:59:06.0,12,0
