,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,3,34
1,PCdoB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,13,0
2,PDT,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,19,0
3,PHS,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,2,0
4,PMDB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,60,1
5,PMN,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,4,0
6,PP,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,27,0
7,PPS,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,3,4
8,PR,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,26,1
9,PRB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,3,0
10,PSB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,21,0
11,PSC,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,9,0
12,PSDB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,1,30
13,PSOL,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,1,0
14,PT,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,58,0
15,PTB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,11,1
16,PTC,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,0,0
17,PTdoB,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,1,0
18,PV,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,11,1
19,S.Part.,2916,356032,2007-08-29 14:00:12.0,2007-08-29 19:00:36.0,1,0
