,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,3,16
1,PCdoB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,8,0
2,PDT,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,17,1
3,PHS,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,2,0
4,PMDB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,58,1
5,PMN,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,4,1
6,PP,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,30,0
7,PPS,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,1,3
8,PR,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,26,0
9,PRB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,2,0
10,PSB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,17,0
11,PSC,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,9,0
12,PSDB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,0,24
13,PSOL,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,2,0
14,PT,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,56,1
15,PTB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,11,1
16,PTC,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,1,0
17,PTdoB,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,1,0
18,PV,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,7,1
19,S.Part.,2997,363391,2007-10-03 14:00:34.0,2007-10-03 20:00:58.0,0,0
