,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,5,12
1,PCdoB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,9,0
2,PDT,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,20,0
3,PHS,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,2,0
4,PMDB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,58,1
5,PMN,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,3,0
6,PP,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,31,1
7,PPS,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,0,5
8,PR,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,31,0
9,PRB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,2,0
10,PRTB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,1,0
11,PSB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,21,0
12,PSC,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,7,0
13,PSDB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,0,19
14,PSOL,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,0,2
15,PT,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,58,1
16,PTB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,15,1
17,PTC,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,1,0
18,PTdoB,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,0,0
19,PV,3213,382081,2008-03-26 14:00:28.0,2008-03-26 20:00:21.0,11,0
