,siglaPartido,voteId,idProposicao,dataHoraInicio,dataHoraFim,com_governo,contra_governo
0,DEM,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,2,13
1,PCdoB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,12,0
2,PDT,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,20,0
3,PHS,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,2,0
4,PMDB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,54,2
5,PMN,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,3,0
6,PP,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,25,0
7,PPS,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,0,5
8,PR,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,22,1
9,PRB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,3,0
10,PSB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,19,0
11,PSC,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,6,0
12,PSDB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,1,24
13,PSOL,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,3,0
14,PT,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,56,1
15,PTB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,15,0
16,PTC,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,2,0
17,PTdoB,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,1,0
18,PV,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,10,0
19,S.Part.,2920,353093,2007-09-04 09:25:38.0,2007-09-04 13:26:57.0,0,0
